-7.064710176658843821e-01;-3.894077710769806855e-03;3.041520380125325301e-02
4.755363574962466755e-01;-2.025251933924580305e-01;6.944568242223206345e-02
-1.147451687947552701e-01;-1.740137076599053145e-01;5.087694229819861302e-03
4.259551727284806577e-01;-1.674204966308865117e-01;-1.198064220475197617e-01
7.657423983167246373e-01;4.464182067455935154e-02;-4.858046417355434826e-02
-4.651669837880277325e-01;-1.080801924008104875e-01;-1.208776406413438198e-01
-6.455401487897255430e-01;1.155344519002188403e-01;2.674967584677295784e-02
-6.844442630829022933e-01;-3.264745374755977925e-01;5.576600705417041060e-02
-6.942648088029174103e-01;6.014463112340499018e-01;-5.791302004925177882e-02
-8.237143495438716823e-01;2.943331152066065437e-01;-1.603362757405332045e-02
-7.274745021140613943e-01;1.490053549843023128e-01;-1.455829365933046515e-03
7.234982095210702457e-01;-7.056165493104102349e-03;-2.128890562703876221e-01
-7.834890133346291696e-01;-4.397256764046993116e-02;1.566011998566219782e-02
9.670504902627040655e-01;-1.399618078496945792e-02;-5.616916725147853839e-02
2.121621737712905964e-01;-1.361048554346927508e-01;1.408303274670147098e-01
-7.419847432769789419e-01;8.386780631264750818e-02;-2.390077039347895671e-01
6.522757568842876275e-01;-2.665014836710773855e-02;7.384075703210041253e-02
7.001842610027948499e-01;3.855079029384237965e-01;8.743946513995917713e-03
-1.620669173509225458e-01;7.249585929121046823e-03;-1.146338134264615477e-01
-5.146310587693928573e-01;-2.226214051399196259e-01;6.395364008569298653e-02
4.130515905371327512e-01;4.585387235247034843e-02;1.918573342466111109e-01
-2.840693212141610635e-01;-1.266635488238652685e-01;9.596264134554453873e-02
-9.049501931463310722e-02;1.908497997474440100e-01;-1.264561434569300424e-01
-7.152344951638954784e-01;-2.476728414220335517e-01;-2.107323073871610886e-01
-5.018283381990381598e-01;1.809590863840640218e-01;2.659619784427632583e-01
5.145744893389263552e-01;-3.100436795771410736e-01;4.007490955773757579e-01
-4.118684074789084604e-01;2.910653272940227909e-02;1.372326682546666232e-01
-7.813159156409010819e-01;-7.125194707657263316e-02;-5.108232601502366715e-02
-3.570519024363697502e-01;-1.391339691312135640e-01;-7.535943239822798234e-02
1.107669279677780672e-01;-7.951060761389920628e-02;-9.637307226548988415e-02
2.951990471185363465e-02;-2.384119665526845955e-02;-2.462778367507762606e-03
3.060077569155738031e-01;-4.951254544540817371e-02;-1.171387124639405447e-01
-7.522519613908257297e-01;1.175316477930886394e-01;-1.274241143502415352e-01
4.457460388831971931e-01;-1.298916880999408663e-01;-5.574603537543111609e-03
7.147272009112208835e-01;-1.589708586512229849e-02;1.569770865603946630e-01
4.430715156516911724e-01;1.933036303546466494e-01;3.029489442928448573e-02
2.549503286253299583e-01;-4.255769411125728818e-02;-1.569623183432510838e-01
